timestamp,add-chain,add-pre-chain,get-entries,get-proof-by-hash,get-roots,get-sth,get-sth-consistency
1779760080,100.0000,100.0000,99.2754,100.0000,100.0000,100.0000,100.0000
1779769080,100.0000,100.0000,99.2701,100.0000,100.0000,100.0000,100.0000
1779783480,100.0000,100.0000,98.5816,100.0000,100.0000,100.0000,99.3007
1779810480,100.0000,100.0000,98.5507,100.0000,100.0000,100.0000,99.2754
1779818880,100.0000,100.0000,98.5714,100.0000,100.0000,100.0000,99.2806
1779826080,100.0000,100.0000,99.2806,100.0000,100.0000,100.0000,99.2857
1779831480,100.0000,100.0000,99.2806,100.0000,100.0000,100.0000,99.2857
1779842280,100.0000,100.0000,98.5611,100.0000,100.0000,100.0000,99.2857
1779855480,100.0000,100.0000,99.2857,100.0000,100.0000,100.0000,99.2806
1779874080,100.0000,100.0000,99.2806,100.0000,100.0000,100.0000,100.0000
1779889080,100.0000,100.0000,99.2857,100.0000,100.0000,100.0000,100.0000
1779899280,100.0000,100.0000,99.2857,100.0000,100.0000,100.0000,100.0000
1779907680,100.0000,100.0000,99.2806,100.0000,100.0000,100.0000,100.0000
1779911880,100.0000,100.0000,99.2806,100.0000,100.0000,100.0000,100.0000
1779921480,100.0000,100.0000,99.2857,100.0000,100.0000,100.0000,100.0000
1779941280,100.0000,100.0000,99.2857,100.0000,100.0000,100.0000,100.0000
1779956280,100.0000,100.0000,99.2806,100.0000,100.0000,100.0000,100.0000
1779967680,100.0000,100.0000,99.2857,100.0000,100.0000,100.0000,100.0000
1779985080,100.0000,100.0000,99.2857,100.0000,100.0000,100.0000,100.0000
1779994080,100.0000,100.0000,99.2806,100.0000,100.0000,100.0000,100.0000
1780003080,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780005480,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780023480,100.0000,100.0000,99.2806,100.0000,100.0000,100.0000,100.0000
1780043280,100.0000,100.0000,99.2806,100.0000,100.0000,100.0000,100.0000
1780055280,100.0000,100.0000,99.2806,100.0000,100.0000,100.0000,100.0000
1780068480,100.0000,100.0000,99.2754,100.0000,100.0000,100.0000,100.0000
1780079280,100.0000,100.0000,99.2754,100.0000,100.0000,100.0000,100.0000
1780081080,100.0000,100.0000,99.2806,100.0000,100.0000,100.0000,100.0000
1780089480,100.0000,100.0000,99.2806,100.0000,100.0000,100.0000,100.0000
1780101480,100.0000,100.0000,99.2806,100.0000,100.0000,100.0000,100.0000
1780117080,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780124880,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780132680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780138080,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780148880,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780154280,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780158480,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780168680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780174080,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780175880,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780181280,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780187880,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780205880,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780219080,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780224480,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780235280,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780238880,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780244280,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780251480,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780258080,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780261080,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780264080,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780284480,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780303680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780323480,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780342080,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780349280,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780360080,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780380480,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780395480,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780409880,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780426680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780433880,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780440480,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780459680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780478280,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780493880,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780509480,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780520880,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780543080,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780561680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780570680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780583880,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780591080,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780600680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780607880,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780613880,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780630680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780646280,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780655880,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780669080,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780679280,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780682880,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780690680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780697880,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780714080,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780728480,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780737480,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780744080,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780750080,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780756080,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780762080,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780772280,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780778280,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780784280,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780800480,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780818480,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780824480,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780834680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780840680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780846680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780853280,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780859280,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780866480,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780878480,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780899480,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780915680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780931880,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780939680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780951680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780955280,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780969080,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1780991280,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781002080,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781014680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781025480,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781029080,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781039880,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781043480,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781060880,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781078880,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781090880,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781099880,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781115480,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781119080,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781126880,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781147280,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781162280,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781181480,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781195880,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781207280,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781243280,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781260080,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781270880,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781281080,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781287680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781291280,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781296680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781309880,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781328480,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781340480,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781349480,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781358480,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781364480,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781373480,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781380680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781386680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781398680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781416680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781429280,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781438880,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781445480,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781451480,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781460480,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781463480,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781472480,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781485680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781508480,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781527680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781542080,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781556480,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781563080,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781585280,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781605080,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781625480,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781629080,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781636280,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781669280,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781687880,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781700480,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781713080,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781729880,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781733480,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781755680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781772480,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781785680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781800680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781812680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781819280,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781829480,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781849280,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781869080,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781879880,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781887080,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781894880,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781901480,100.0000,100.0000,95.6835,100.0000,100.0000,100.0000,96.4286
1781907480,100.0000,100.0000,95.6835,100.0000,100.0000,100.0000,96.4286
1781926080,100.0000,100.0000,95.7143,100.0000,100.0000,100.0000,96.4029
1781938680,100.0000,100.0000,95.6835,100.0000,100.0000,100.0000,96.4286
1781947680,100.0000,100.0000,95.7143,100.0000,100.0000,100.0000,96.4029
1781957280,100.0000,100.0000,95.6835,100.0000,100.0000,100.0000,96.4286
1781965680,100.0000,100.0000,95.6835,100.0000,100.0000,100.0000,96.4286
1781971080,100.0000,100.0000,95.6204,100.0000,100.0000,100.0000,96.3768
1781977680,100.0000,100.0000,95.6522,100.0000,100.0000,100.0000,96.4286
1781983680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1781989680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782002280,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782021480,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782035880,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782044880,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782052080,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782058680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782064680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782070680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782076680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782088680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782114480,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782134280,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782149280,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782158880,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782164880,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782182280,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782196680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782211080,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782221280,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782231480,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782238080,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782244080,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782250080,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782272880,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782292080,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782298680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782305280,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782315480,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782322680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782330480,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782335280,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782344280,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782361680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782375480,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782383280,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782397680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782406680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782413880,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782422880,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782427680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782446280,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782457080,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782468480,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782482880,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782490080,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782497880,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782505680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782511680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782518280,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782716880,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782741480,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782743880,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782757680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782760680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782769080,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782775080,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782794880,100.0000,100.0000,99.2806,100.0000,100.0000,100.0000,98.5611
1782807480,100.0000,100.0000,99.2806,100.0000,100.0000,100.0000,98.5611
1782817080,100.0000,100.0000,99.2806,100.0000,100.0000,100.0000,98.5611
1782823680,100.0000,100.0000,99.2806,100.0000,100.0000,100.0000,98.5611
1782833880,100.0000,100.0000,99.2806,100.0000,100.0000,100.0000,98.5611
1782842280,100.0000,100.0000,99.2857,100.0000,100.0000,100.0000,98.5714
1782847680,100.0000,100.0000,99.2806,100.0000,100.0000,100.0000,98.5611
1782854280,100.0000,100.0000,99.2806,100.0000,100.0000,100.0000,98.5611
1782858480,100.0000,100.0000,99.2857,100.0000,100.0000,100.0000,98.5714
1782882480,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782895080,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782910680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782916080,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782931080,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782937080,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782941880,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782946680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782964680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782982080,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1782993480,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1783000080,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1783007880,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1783015080,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1783021680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1783024080,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1783036080,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1783054680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1783061880,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1783073880,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1783081080,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1783088880,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1783100280,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1783107480,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1783114680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1783119480,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1783135080,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1783146480,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1783153680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1783162080,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1783169880,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1783176480,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1783184280,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
1783186680,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000,100.0000
